what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369274768736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275178528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275180386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275436381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275436813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275783977
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1369275789114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275796349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275929156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369275930732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277275656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277277314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277472658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277474198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277835245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369277835761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369278016723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369278018319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369278041251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369278043665
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1369278044515
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1369278044558
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1369278044735
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369278054789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369278054834
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369278054863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369278058744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369278142785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369278188205
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1369278246147
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1369278246197
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1369278246250
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1369278246265
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1369278246513
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1369278246561
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1369278246664
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1369278246717
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1369278246739
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1369278246798
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1369278246856
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1369278246992
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1369278246996
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1369278247428
started,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1369278333207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369278333234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369278335575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369278401319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369278402440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369278507622
