what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371540166019
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371540166168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371540198090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371540358581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371540387133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371540427708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371540644947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371540718073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541274712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541413747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541416467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541444750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541472417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371541487419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371541507364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1371541509882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541524082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541713241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541716467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541766476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371541767809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1371541808143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371541821841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541824481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541884252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541902842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371541999850
