what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370597862910
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597866369
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597868236
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597868259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597868696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597875664
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597875919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597875950
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597875966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597879935
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597879959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370597881022
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370597881042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370597892832
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1370597972927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598806986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598810011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598843858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598845145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598846779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598869186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598911319
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370598916036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598917649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370598920259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370598920271
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598920320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598948987
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370598971957
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598973876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598973920
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370598973942
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598988497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370598993358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370599142849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370599170793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370599279817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370599500731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370599715930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370600481346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370600860550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370600898479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370600901665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370600957869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601001585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370601028176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601038492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601077246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601383852
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601401664
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601401690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601412937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601503820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601504704
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601504727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601508839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601517531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601541908
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601548181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601551069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601553909
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601554031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601554057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370601559744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601569194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601569550
error,log,,,"Internal Error",1370601590753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370601605323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370601609507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370601638391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601691439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370601718216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1370601738748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601740260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1370601741200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601742263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370601748162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601751726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370601755631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601768238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601768470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601774752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601775194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601784183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370601856442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370601934468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370601951666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602011953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.print",1370602014190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602014193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370602018030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370602021828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370602042255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370602044504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370602046169
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370602050900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602095065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602095255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370602132227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370602168191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602284069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602284532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602284939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602285339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602285733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602286093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602286297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602286468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602287423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602287843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602288687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602289201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602289692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602290102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602290503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602341476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602341693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602345925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602351498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602351682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602375700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.print",1370602377630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602377638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602416061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602418833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602418999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370602422145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602439644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602624773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370602642318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370602648397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602650431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370602653496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370602668955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370602678428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602684823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602688019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602689611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602708973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370602714611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603493873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603506614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603531382
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370603535212
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1370603535505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603538936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603548062
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603548195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603548221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370603551892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603556916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603561675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370603562559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603565521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603565824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603617163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603732824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370603843227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603850348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603880301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603931644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603947788
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370603949603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603952194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603954701
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603954826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603954855
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370603958825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603961033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370603962554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603962568
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603962615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603967066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603968977
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603969094
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370603969120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370603972723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603977143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603977358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370603987843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603990903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370603991255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370604052157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604098675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604145822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604259866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604261796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604269898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604297208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604341234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604355047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370604357617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604358819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1370604364217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604364234
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370604364353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370604364378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370604367895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370604384511
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370604386427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604390121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370604431449
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370604433801
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370604433834
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1370604433936
