what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1369230364846
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1369230364852
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1369230364853
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1369230364864
started,bundle,org.apache.hadoop.eclipse,0.18,"org.apache.hadoop.eclipse",1369230364864
os,sysinfo,,,"linux",1369230364868
arch,sysinfo,,,"x86_64",1369230364868
ws,sysinfo,,,"gtk",1369230364868
locale,sysinfo,,,"zh_CN",1369230364868
processors,sysinfo,,,"4",1369230364869
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1369230364869
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1369230364869
java.specification.name,sysinfo,,,"Java Platform API Specification",1369230364869
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369230364869
java.specification.version,sysinfo,,,"1.6",1369230364869
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1369230364869
java.version,sysinfo,,,"1.6.0_27",1369230364869
java.vm.info,sysinfo,,,"mixed mode",1369230364869
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1369230364869
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369230364869
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1369230364869
java.vm.specification.version,sysinfo,,,"1.0",1369230364869
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1369230364869
java.vm.version,sysinfo,,,"20.0-b12",1369230364869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369230377857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369230380308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369230385652
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369230391379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369230391612
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1369230391613
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1369230393172
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1369230393197
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1369230393327
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369230394466
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1369230394509
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1369230394549
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1369230394694
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1369230403997
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1369230404013
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1369230404100
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1369230404108
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1369230404395
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1369230406903
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1369230406982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1369230409924
